家賃,物件番号,情報更新日,次回更新予定日,所在地,建物名,沿線・駅・交通,専有面積,専用庭面積,間取り,間取り内訳,バルコニー,サービスルーム数,小学校区,中学校区,駐車場,駐車場：形式,駐車場：状況,駐車場備考,駐車場敷金,敷金,礼金,精算方式,保証金,保証金償却,管理費,共益費,雑費,家賃保証会社,家賃保証・保証費用等,保険,更新料,その他一時金,施設費用,その他費用,賃貸借区分,契約期間,特優賃区分,管理員の勤務形態,敷地延長,建物構造,建物工法,最適用途,階建,階,築年月,現況,入居可能時期,設備,特記事項,備考,取引態様,担当者,担当者連絡先,市区
2.2,99048512,2022年12月05日,2022年12月19日,福岡市早良区昭代２丁目2-26  mapを見る,グランピア西新  205,福岡市空港線藤崎駅 徒歩11分 駅までmap 福岡市空港線西新駅 徒歩13分 駅までmap 福岡市空港線室見駅 徒歩21分 駅までmap ,壁芯17.11㎡ / 約5.18坪,nan,1K,nan, 2.68㎡,nan,福岡市立高取小学校　距離169ｍ,福岡市立高取中学校　距離1358ｍ,無,nan,　,nan,nan,無,無,実費,無,nan,無,3500円,無,"有 全保連（初回保証料50％(継続保証料10,000円/年)）※契約者や条件によっては、内容が変更になる場合があります。",nan,有、15000円、2年、火災保険（例）※契約者や条件によっては、内容が変更になる場合があります。,無,nan,nan,nan,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上4階建,2階部分,1989[H1]年11月,空家,相談　,給湯　 トイレ　 バス・トイレ同　 シャワー　 収納スペース　 冷蔵庫　 ＩＨクッキングヒーター　 洗面台　 室内洗濯機置場　 フローリング　 バルコニー　 オートロック　 駐輪場　 オール電化　 全居室フローリング　 インターネット対応　 シューズボックス　,ペット不可　 日当り良好　 閑静住宅街　 外観タイル張り　 フリーレント　,"初期費用火災保険 2年 15,000円～※金額につきましてはお問い合わせ下さい。入居時事務手数料有り鍵交換代 19,800円更新事務手数料 16,500円/2年間退去時クリーニング　55,000円違約金　1年未満/家賃等月額合計の2ヶ月分　　　　1年以上2年未満/家賃等月額合計の1ヶ月分サービス設置品：エアコン1台※町費１年分前払い　（ 2,400円/年※請求書払い ）※間取等現況と異なる場合は、現況を優先します。※J:COM、NTT西日本のインターネットに対応(利用にはインターネット業者との契約が必要、別途利用料が発生します)",代理,nan,"
",早良
2.9,99311187,2022年12月05日,2022年12月19日,福岡市早良区原４丁目８－８  周辺mapを見る,エスポワールドミ藤崎南  218,福岡市空港線室見駅 徒歩23分 原４丁目バス停 徒歩6分 福岡市七隈線次郎丸駅 徒歩29分 ,16.77㎡ / 約5.07坪,nan,ワンルーム,洋7.5, 北,nan,nan,nan,空有,nan,　,nan,nan,無,無,nan,無,nan,無,無,無,nan,nan,有、18000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,nan,nan,nan,nan,2年,nan,nan,nan,ＳＲＣ,nan,nan,地上6階建,2階部分,1976[S51]年10月,空家,相談　,電気　 上水道　 下水道　 エアコン　 給湯　 トイレ　 バス・トイレ同　 シャワー　 洗面台　 室内洗濯機置場　 フローリング　 バルコニー　 エレベーター　 ＴＶモニタ付きインターホン　 駐輪場　 防犯カメラ　,nan,駐車場の空きについては要確認,専任媒介,nan,"
",早良
4.0,99222633,2022年12月05日,2022年12月19日,福岡市早良区西新３丁目10-20  mapを見る,西新西城コーポ  301,福岡市空港線西新駅 徒歩2分 駅までmap ,28.65㎡ / 約8.67坪,nan,ワンルーム,洋11,nan,nan,nan,nan,無,nan,　,nan,nan,無,1ヶ月 / 4万円,実費,無,nan,無,2000円,無,有 全保連、フォーシーズ※契約者や条件によっては、内容が変更になる場合があります。,nan,有※契約者や条件によっては、内容が変更になる場合があります。,無,鍵交換代：1万2100円,nan,nan,nan,1年,nan,巡回,nan,鉄骨造,nan,nan,地上3階建,3階部分,1999[H11]年3月,空家,相談　,プロパンガス　 エアコン　 給湯　 トイレ　 バス・トイレ別　 シャワー　 ＣＡＴＶ　 ＢＳ端子　 収納スペース　 ガスコンロ設置可　 洗面台　 室内洗濯機置場　 フローリング　 駐輪場　 防犯カメラ　,ペット不可　 角部屋　 最上階　,nan,一般媒介,nan,"
",早良
5.8,99186343,2022年12月05日,2022年12月19日,福岡市早良区飯倉２丁目9-39  mapを見る,尾形ビル  ３０２号室,福岡市七隈線金山駅 徒歩19分 駅までmap 福岡市七隈線別府駅 バス7分 飯倉一丁目バス停 徒歩3分 駅までmap 福岡市空港線西新駅 バス10分 飯倉一丁目バス停 徒歩3分 駅までmap ,壁芯57.33㎡ / 約17.34坪,nan,3LDK,ＬＤＫ8／和6／和6／洋6,nan,nan,福岡市立飯倉中央小学校　距離674ｍ,福岡市立原中学校　距離1006ｍ,無,nan,　,nan,nan,無,2ヶ月,nan,無,nan,無,nan,無,有 オリコフォレントインシュア（更新料10000円（１年毎））※契約者や条件によっては、内容が変更になる場合があります。,初回保証料50％,有、12500円、1年、少額短期（例）（例）※契約者や条件によっては、内容が変更になる場合があります。,nan,鍵交換費用（契約時）：1万6500円消毒代（契約時）：1万5400円室内清掃代（入居時）：4万4000円更新手数料（更新時）：1万1000円,nan,ライフサポート：800円 / 月集金手数料：220円 / 月,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上3階建,3階部分,1985[S60]年10月,空家,即時　,都市ガス　 給湯　 トイレ　 バス・トイレ別　 シャワー　 収納スペース　 洗面所　 洗濯機置場　 室内洗濯機置場　 フローリング　 駐輪場　 独立洗面脱衣所　 和室有　,ペット不可　 最上階　,１年以内の解約は違約金１ヶ月、退去精算：故意過失のみ実費精算,一般媒介,nan,"
",早良
7.7,99309917,2022年12月05日,2022年12月19日,福岡市早良区重留１丁目1-31  mapを見る,キャメロットリブ  405,福岡市七隈線野芥駅 バス5分 西鉄バス 早良妙見西口バス停 徒歩2分 駅までmap ,壁芯60.14㎡ / 約18.19坪,nan,2SLDK,ＬＤＫ13／洋6／洋6／Ｓ2.3,nan,nan,入部　距離1900ｍ,金武　距離2500ｍ,空有　7150円,自走（平置きも含む）,　,nan,nan,3ヶ月,無,敷引 3ヶ月,無,nan,無,5500円,無,有 全保連※契約者や条件によっては、内容が変更になる場合があります。,50％か100％,有、20000円、2年、フレックス少額短期保険（例）※契約者や条件によっては、内容が変更になる場合があります。,nan,nan,nan,町費：500円 / 月,nan,2年,nan,巡回,nan,ＲＣ,nan,nan,地上9階建,4階部分,2006[H18]年2月,空家,即時　,プロパンガス　 エアコン　 給湯　 追焚機能　 トイレ　 バス・トイレ別　 温水洗浄便座　 収納スペース　 カウンターキッチン　 洗面所　 シャンプードレッサー　 室内洗濯機置場　 フローリング　 ２面バルコニー　 エレベーター　 オートロック　 ＴＶモニタ付きインターホン　 宅配ボックス　 駐輪場　 ２口コンロ　 防犯カメラ　 浴室に窓　,ペット不可　 二人入居可　 閑静住宅街　 角部屋　 眺望良好　,角部屋♪　周辺はコンビニ・薬局・ サニー・飲食店等充実しています♪,一般媒介,古澤　健太郎,"
",早良
6.0,99309753,2022年12月06日,2022年12月20日,福岡市早良区室見２丁目6-5  周辺mapを見る,山田ハイツ  103,福岡市空港線室見駅 徒歩9分 ,59㎡ / 約17.85坪,nan,3DK,和 6　洋 6･6　DK 8,nan,nan,nan,nan,空有　9900円,nan,　,nan,nan,無,1ヶ月,nan,無,nan,2000円,nan,無,有 ジェイリース　賃料総額５０％（月額保証料を除く）※契約者や条件によっては、内容が変更になる場合があります。,nan,有、20000円、2年、あいおいニッセイ同和損保（例）※契約者や条件によっては、内容が変更になる場合があります。,無,駐輪ステッカー１台：100円,nan,月額保証料：1000円 / 月町費：200円 / 月,定期借家,8年,nan,nan,nan,ＲＣ,nan,nan,地上4階建,1階部分,1981[S56]年1月,空家,相談　,都市ガス　 給湯　 トイレ　 バス・トイレ別　 シャワー　 温水洗浄便座　 ＣＡＴＶ　 収納スペース　 ガスコンロ設置可　 洗面台　 洗濯機置場　 室内洗濯機置場　 フローリング　 バルコニー　 ＴＶモニタ付きインターホン　 駐輪場　 火災報知機　,二人入居可　 閑静住宅街　,☆室見小・高取中校区！☆温水洗浄便座新設☆全居室収納スペースあり！☆ダイソーまで徒歩２分☆モニター付きインターホン設備で防犯面も安心☆目の前には公園があります＾＾※写真は別部屋※現況優先※定期建物賃貸借契約：８年（再契約不可）※２年未満解約時、違約金賃料１ヵ月分※月額保証料には口座振替手数料と２４時間サポート料を含む,一般媒介,nan,"
",早良
5.5,99318929,2022年12月06日,2022年12月20日,福岡市早良区四箇６丁目８－１５  周辺mapを見る,尾崎コーポ  ２０１,四箇田公民館前バス停 徒歩3分 ,64.59㎡ / 約19.54坪,nan,3SDK,和 6　洋 7.5･6　DK 6　S 1.5, 南,nan,nan,nan,空有　駐車場２台分　駐車場代無料,nan,　,nan,nan,2ヶ月,無,敷引 2ヶ月,無,nan,無,無,無,有 保証料　月額賃料の１００％（又は５０％）＋連帯保証人（身内の有職者）※契約者や条件によっては、内容が変更になる場合があります。,nan,有、25000円、2年、火災（例）※契約者や条件によっては、内容が変更になる場合があります。,無,nan,nan,nan,nan,2年,nan,nan,nan,木造,nan,nan,地上2階建,2階部分,1988[S63]年9月,空家,即時　,プロパンガス　 給湯　 トイレ　 バス・トイレ別　 シャワー　 温水洗浄便座　 収納スペース　 ウォークインクローゼット　 ガスコンロ設置可　 洗面所　 洗面台　 洗濯機置場　 室内洗濯機置場　 フローリング　 ルーフバルコニー　 駐輪場　 出窓　,二人入居可　 閑静住宅街　 角部屋　 最上階　,南向き・日当り良好　広々洋間有り小学校　幼稚園至近　納戸あり　ペット不可　Ｐもう１台近隣に有り（軽３，０００）一度内見下さい。,専任媒介,ごとう　かおる,"
										TEL：092-864-3608
",早良
6.5,99309735,2022年12月06日,2022年12月20日,福岡市早良区南庄４丁目6  mapを見る,室見団地　６棟  304,福岡市空港線室見駅 徒歩14分 西鉄室見団地西口バス停 徒歩3分 駅までmap 筑肥線姪浜駅 徒歩21分 駅までmap ,63.02㎡ / 約19.06坪,nan,3LDK,和 6･6･4.5　LDK 14, 南,nan,nan,nan,空有　4500円,nan,　,nan,nan,1ヶ月,無,敷引 1ヶ月,無,nan,無,無,無,有 全保連、日本セーフティー、Ｃａｓａ※契約者や条件によっては、内容が変更になる場合があります。,nan,有、15000円、2年、借家人賠償付火災（例）※契約者や条件によっては、内容が変更になる場合があります。,11000円 ,消毒代：1万1000円,nan,２４時間安心サポート：880円 / 月,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上4階建,3階部分,1975[S50]年5月,空家,相談　,都市ガス　 給湯　 トイレ　 バス・トイレ別　 シャワー　 温水洗浄便座　 ガスコンロ設置可　 シャンプードレッサー　 室内洗濯機置場　 ディンプルキー　 ２面バルコニー　 駐輪場　,分譲タイプ　,・エアコンはサービス品の為、掃除・修理等のメンテナンス費用は借主負担。・インターネットは、Ｊ：ＣＯＭ・ＮＴＴ光の利用が可能です（個人契約）,専任媒介,nan,"
",早良
7.2,98735212,2022年12月06日,2022年12月20日,福岡市早良区飯倉２丁目２４－４０  mapを見る,ヴェル・ジューヌ飯倉  204,福岡市七隈線別府駅 徒歩20分 福陵町バス停 徒歩2分 駅までmap 福岡市空港線藤崎駅 徒歩22分 駅までmap ,42.75㎡ / 約12.93坪,nan,2LDK,ＬＤＫ9.9／洋5.4／洋4.5, 西,nan,nan,nan,空無,nan,　,nan,nan,無,2ヶ月 / 14.4万円,nan,無,nan,無,4000円,無,nan,nan,有、20000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,nan,nan,nan,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上4階建,2階部分,2007[H19]年12月,居住中,相談　,都市ガス　 電気　 上水道　 下水道　 エアコン　 給湯　 トイレ　 バス・トイレ別　 シャワー　 温水洗浄便座　 ＣＡＴＶ　 ＢＳ端子　 ＣＳ　 カウンターキッチン　 シャンプードレッサー　 室内洗濯機置場　 フローリング　 エレベーター　 オートロック　 ＴＶモニタ付きインターホン　 駐輪場　 独立洗面脱衣所　 防犯カメラ　,nan,カウンターキッチンですので、料理しながらテレビや子供さんの様子も見ることが出来ます！スーパーやドラッグストアなど環境整っております！駐車場の空きについては要確認,専任媒介,nan,"
",早良
7.0,99307069,2022年12月06日,2022年12月20日,福岡市早良区次郎丸１丁目２１－３２  周辺mapを見る,ビルワーク次郎丸  101,福岡市七隈線次郎丸駅 徒歩8分 立屋敷バス停 徒歩5分 福岡市七隈線賀茂駅 徒歩6分 ,56.1㎡ / 約16.97坪,nan,3DK,洋6／洋6.2／和6／ＤＫ6, 南,nan,nan,nan,空有　6600円,nan,　,nan,nan,無,2ヶ月 / 14万円,nan,無,nan,無,2000円,無,nan,nan,有、22000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,nan,nan,nan,nan,2年,nan,nan,nan,鉄骨造,nan,nan,地上2階建,1階部分,1999[H11]年7月,空家,相談　,都市ガス　 電気　 上水道　 シャワー　 ＢＳ端子　 洗面台　 シャンプードレッサー　 室内洗濯機置場　 ＴＶモニタ付きインターホン　 駐輪場　,南向き　,駐車場の空きについては要確認,専任媒介,nan,"
",早良
4.5,99259987,2022年12月05日,2022年12月19日,福岡市早良区百道２丁目１４番９号  mapを見る,セントラルビレッジ百道  2011,福岡市空港線藤崎駅 徒歩3分 駅までmap ,30.08㎡ / 約9.10坪,nan,1DK,ＤＫ5／洋7, 南西 5.64㎡,nan,nan,nan,空有　9000円,nan,　,nan,nan,1.8万円,1ヶ月 / 4.5万円,nan,無,nan,無,2000円,無,有,全保連株式会社　更新有50％。1年毎1万円。口座振替手数料330円,有、15000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,鍵交換代（入居時）：1万4300円,nan,水道代（定額）：2300円 / 月町費：200円 / 月,nan,1年,nan,nan,nan,ＲＣ,nan,nan,地上5階建,2階部分,1988[S63]年2月,空家,相談　,エアコン　 トイレ　 バス・トイレ別　 収納スペース　 システムキッチン　 ＩＨクッキングヒーター　 室内洗濯機置場　 フローリング　 バルコニー　 エレベーター　 オートロック　 駐輪場　 オール電化　 タンク式電気給湯器　 インターネット使い放題　 防犯カメラ　 シューズボックス　,ペット不可　,オール電化・ＩＨ２口ヒーター付キッチン※敷地内駐車場空要確認（屋根付１００００円、屋根無９０００円）リモコン保証料１８０００円。　　※オール電化,専任媒介,nan,"
",早良
