家賃,物件番号,情報更新日,次回更新予定日,所在地,建物名,沿線・駅・交通,専有面積,専用庭面積,間取り,間取り内訳,バルコニー,サービスルーム数,小学校区,中学校区,駐車場,駐車場：形式,駐車場：状況,駐車場備考,駐車場敷金,敷金,礼金,精算方式,保証金,保証金償却,管理費,共益費,雑費,家賃保証会社,家賃保証・保証費用等,保険,更新料,その他一時金,施設費用,その他費用,賃貸借区分,契約期間,特優賃区分,管理員の勤務形態,敷地延長,建物構造,建物工法,最適用途,階建,階,築年月,現況,入居可能時期,設備,特記事項,備考,取引態様,担当者,担当者連絡先,市区
3.2,99312792,2022年12月05日,2022年12月19日,福岡市南区塩原３丁目１６－１３  周辺mapを見る,プログレス大橋  602,西鉄天神大牟田線大橋駅 徒歩6分 鹿児島本線竹下駅 徒歩10分 西鉄天神大牟田線高宮駅 徒歩23分 ,21㎡ / 約6.35坪,nan,1K,nan, 南東,nan,nan,nan,無,nan,　,nan,nan,無,無,nan,無,nan,無,無,無,nan,nan,有、18000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,nan,nan,nan,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上7階建,6階部分,1990[H2]年2月,空家,相談　,都市ガス　 電気　 上水道　 下水道　 エアコン　 給湯　 トイレ　 バス・トイレ同　 シャワー　 ＣＡＴＶ　 洗面台　 洗濯機置場　 フローリング　 バルコニー　 エレベーター　 オートロック　 ＴＶモニタ付きインターホン　 駐輪場　 インターネット使い放題　 防犯カメラ　,nan,nan,専任媒介,nan,"
",南
7.3,99011252,2022年12月05日,2022年12月19日,福岡市南区高宮３丁目１１－１９  mapを見る,オアシス高宮  503,西鉄天神大牟田線高宮駅 徒歩3分 駅までmap 西鉄天神大牟田線西鉄平尾駅 徒歩12分 駅までmap 鹿児島本線竹下駅 徒歩32分 駅までmap ,44.3㎡ / 約13.40坪,nan,1LDK,ＬＤＫ14／洋5.8, 南西,nan,nan,nan,空有　1万6500円,nan,　,nan,nan,無,1ヶ月 / 7.3万円,nan,無,nan,無,5000円,無,nan,nan,有、20000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,nan,nan,nan,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上5階建,5階部分,2005[H17]年6月,居住中,相談　,都市ガス　 電気　 上水道　 下水道　 エアコン　 給湯　 トイレ　 バス・トイレ別　 シャワー　 ＣＡＴＶ　 ガスコンロ設置可　 シャンプードレッサー　 室内洗濯機置場　 フローリング　 バルコニー　 エレベーター　 オートロック　 駐輪場　 インターネット使い放題　 独立洗面脱衣所　,nan,駐車場の空きについては要確認,専任媒介,nan,"
",南
4.2,99315688,2022年12月05日,2022年12月19日,福岡市南区大楠２丁目17-14  mapを見る,ピュアドーム平尾アークス  403,西鉄天神大牟田線西鉄平尾駅 徒歩5分 駅までmap ,18.91㎡ / 約5.72坪,nan,1SK,洋7／Ｋ2／ロフト2,nan,nan,福岡市立大楠小学校　距離639ｍ,福岡市立高宮中学校　距離350ｍ,無,nan,　,nan,nan,無,無,nan,無,nan,無,3000円,無,有 全保連※契約者や条件によっては、内容が変更になる場合があります。,nan,有、1600円（例）※契約者や条件によっては、内容が変更になる場合があります。,無,nan,nan,アーウィンサポート：1700円 / 月,nan,1年,nan,日勤,nan,ＲＣ,nan,nan,地上5階建,4階部分,1996[H8]年3月,居住中,相談　（退去予定　12/31）,都市ガス　 エアコン　 給湯　 トイレ　 バス・トイレ別　 シャワー　 収納スペース　 システムキッチン　 洗面台　 洗濯機置場　 室内洗濯機置場　 ロフト　 フローリング　 バルコニー　 エレベーター　 オートロック　 駐輪場　 防犯カメラ　,ペット不可　 日当り良好　 分譲タイプ　 角部屋　 保証人不要　,ロフト付き物件ですよ！ロフト付き物件です！人気の分譲賃貸マンションで、ALや室内洗濯バンなど設備充実です！敷金、礼金0ですので、初期費用抑えたい方にもお勧めですよ！,代理,舟木,"
										TEL：092-557-2202
",南
6.5,99252814,2022年12月06日,2022年12月20日,福岡市南区大橋２丁目19-10  mapを見る,アルファレガロ大橋  902,西鉄天神大牟田線大橋駅 徒歩6分 駅までmap 西鉄天神大牟田線高宮駅 徒歩24分 駅までmap 西鉄天神大牟田線井尻駅 徒歩20分 駅までmap 西鉄大橋駅（西鉄バス）徒歩6分,25.51㎡ / 約7.72坪,nan,1K,洋7, 東,nan,nan,nan,空有　1万5000円,nan,　,nan,nan,1ヶ月,1ヶ月,nan,無,nan,5000円,nan,無,nan,nan,有、18000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,抗菌処理費：1万4000円,nan,nan,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上12階建,9階部分,2022[R4]年7月（新築）,空家,相談　,都市ガス　 エアコン　 追焚機能　 バス・トイレ別　 ＢＳ端子　 ＣＳ　 ＩＨクッキングヒーター　 洗面所　 洗面台　 室内洗濯機置場　 浴室乾燥機　 フローリング　 バルコニー　 エレベーター　 ＴＶモニタ付きインターホン　 宅配ボックス　 駐輪場　 24時間換気システム　,日当り良好　,nan,貸主,nan,"
",南
11.3,99295999,2022年12月06日,2022年12月20日,福岡市南区皿山４丁目１－２５  mapを見る,プレセランス長住  203,西鉄天神大牟田線高宮駅 徒歩44分 皿山４丁目バス停 徒歩3分 駅までmap 西鉄天神大牟田線大橋駅 徒歩50分 駅までmap ,94.75㎡ / 約28.66坪,nan,3LDK,ＬＤＫ16.6／洋7.3／洋5.7／和6, 南西,nan,nan,nan,空有　6600円,nan,　,nan,nan,無,2ヶ月 / 22.6万円,nan,無,nan,無,5000円,無,nan,nan,有、22000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,nan,nan,nan,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上3階建,2階部分,1991[H3]年6月,空家,相談　2022年11月19日,都市ガス　 電気　 上水道　 下水道　 給湯　 トイレ　 バス・トイレ別　 シャワー　 ＣＡＴＶ　 システムキッチン　 室内洗濯機置場　 バルコニー　 オートロック　 ＴＶモニタ付きインターホン　 駐輪場　 ２口コンロ　 独立洗面脱衣所　,nan,駐車場の空きについては要確認,専任媒介,nan,"
",南
3.7,99273193,2022年12月06日,2022年12月20日,福岡市南区三宅２丁目28-9  mapを見る,アルカディアⅡ  201,西鉄天神大牟田線大橋駅 徒歩18分 駅までmap ,20㎡ / 約6.05坪,nan,1K,洋 6,nan,nan,nan,nan,空有　6000円,nan,　,nan,nan,無,無,nan,無,nan,3000円,nan,無,有 フォーシーズ※契約者や条件によっては、内容が変更になる場合があります。,nan,有※契約者や条件によっては、内容が変更になる場合があります。,5500円 ,nan,nan,町費：400円 / 月くらしーど２４：880円 / 月専用家財保険：740円 / 月,nan,1年,nan,nan,nan,木造,nan,nan,地上2階建,2階部分,2005[H17]年10月,空家,相談　,プロパンガス　 エアコン　 給湯　 トイレ　 バス・トイレ別　 シャワー　 温水洗浄便座　 収納スペース　 ガスコンロ設置可　 室内洗濯機置場　 フローリング　 照明器具付き　 バルコニー　 ＴＶモニタ付きインターホン　 シャッター(雨戸）　,nan,写真は同タイプ　現状優先,代理,nan,"
",南
6.7,99252823,2022年12月06日,2022年12月20日,福岡市南区大橋２丁目19-10  mapを見る,アルファレガロ大橋  1001,西鉄天神大牟田線大橋駅 徒歩6分 駅までmap 西鉄天神大牟田線高宮駅 徒歩24分 駅までmap 西鉄天神大牟田線井尻駅 徒歩20分 駅までmap 西鉄大橋駅（西鉄バス）徒歩6分,26.12㎡ / 約7.90坪,nan,1K,洋7, 東,nan,nan,nan,空有　1万5000円,nan,　,nan,nan,1ヶ月,1ヶ月,nan,無,nan,5000円,nan,無,nan,nan,有、18000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,抗菌処理費：1万4000円,nan,nan,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上12階建,10階部分,2022[R4]年7月（新築）,空家,相談　,都市ガス　 エアコン　 追焚機能　 バス・トイレ別　 ＢＳ端子　 ＣＳ　 ＩＨクッキングヒーター　 洗面所　 洗面台　 室内洗濯機置場　 浴室乾燥機　 フローリング　 バルコニー　 エレベーター　 ＴＶモニタ付きインターホン　 宅配ボックス　 駐輪場　 24時間換気システム　,日当り良好　 角部屋　,nan,貸主,nan,"
",南
2.95,99135923,2022年12月05日,2022年12月19日,福岡市南区向野１丁目12-10  mapを見る,メゾン・ド・シャトラン  505,西鉄天神大牟田線高宮駅 徒歩9分 駅までmap 西鉄天神大牟田線大橋駅 徒歩9分 駅までmap 鹿児島本線竹下駅 徒歩16分 駅までmap ,17.88㎡ / 約5.41坪,nan,1K,nan, 南東,nan,nan,nan,無,nan,　,nan,nan,無,無,nan,無,nan,無,3500円,無,有 確認ください（全保連：月額合計100％、ジェイリース：月額合計80％日本セーフティー：月額合計80％～10）※契約者や条件によっては、内容が変更になる場合があります。,nan,有、17000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,鍵交換代：1万6500円,nan,水道代：2700円 / 月共益費：3500円 / 月シード24：840円 / 月口座振替手数料：400円 / 月,nan,1年,nan,巡回,nan,ＲＣ,nan,nan,地上7階建,5階部分,1988[S63]年12月,空家,即時　,都市ガス　 エアコン　 給湯　 トイレ　 ＣＡＴＶ　 収納スペース　 ＩＨクッキングヒーター　 フローリング　 エレベーター　 オートロック　 駐輪場　 コインランドリー　 シューズボックス　,ペット不可　 分譲タイプ　 フリーレント（1ヶ月）　,退去時クリーニング：29500円,代理,nan,"
",南
3.6,99317917,2022年12月05日,2022年12月19日,福岡市南区中尾３丁目22-9  mapを見る,アネシス創  101,西鉄天神大牟田線高宮駅 徒歩31分 駅までmap 若久バス停 徒歩10分 ,23㎡ / 約6.96坪,nan,1K,洋7.5,無,nan,nan,nan,無,nan,　,nan,nan,無,無,nan,無,nan,無,3000円,無,nan,nan,有、15000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,鍵交換代：1万6500円,nan,共益費：3000円 / 月町費：400円 / 月シード24：840円 / 月口座振替手数料：400円 / 月,nan,1年,nan,nan,nan,木造,nan,nan,地上2階建,1階部分,2003[H15]年3月,空家,即時　,プロパンガス　 エアコン　 給湯　 トイレ　 バス・トイレ別　 ＣＡＴＶ　 収納スペース　 洗濯機置場　 室内洗濯機置場　 フローリング　 ＴＶモニタ付きインターホン　 インターネット使い放題　 ＣＡＴＶインターネット　 シューズボックス　,角部屋　,退去時クリーニング：36000円,代理,nan,"
",南
1.8,99317571,2022年12月05日,2022年12月19日,福岡市南区井尻２丁目40-26-2  mapを見る,野花コーポ B棟 103,鹿児島本線笹原駅 徒歩6分 駅までmap ,壁芯19㎡ / 約5.75坪,nan,1K,洋6／Ｋ2.5,nan,nan,nan,nan,無,nan,　,nan,nan,無,1ヶ月,実費,無,nan,無,無,無,有 全保連他（その他保証会社応相談）※契約者や条件によっては、内容が変更になる場合があります。,月額賃料の50%、 ※契約者や条件によっては、内容が変更になる場合があります,有※契約者や条件によっては、内容が変更になる場合があります。,旧賃料11000円 ,鍵交換費：2万2000円事務手数料：1万1000円,nan,保証委託関連費：1990円 / 月町費：400円 / 月,nan,2年,nan,巡回,nan,木造,nan,nan,地上2階建,1階部分,1986[S61]年3月,居住中,相談　,プロパンガス　 給湯　 バス・トイレ別　,ペット相談可　 事務所使用可　 高齢者相談　,nan,専任媒介,nan,"
										TEL：092-409-8787
										メールアドレス：info@87sho.com
",南
6.3,99291086,2022年12月06日,2022年12月20日,福岡市南区長丘１丁目1-1-24  mapを見る,第一長丘ビル  407,西鉄天神大牟田線高宮駅 徒歩31分 長住二丁目バス停 徒歩3分 駅までmap ,59㎡ / 約17.85坪,nan,2LDK,洋 5.5･5　LDK 12.5, 南,nan,nan,nan,空有　8800円,nan,　,nan,nan,無,1ヶ月,nan,無,nan,無,無,無,有 全保連、日本セーフティー　（初回保証料として総額家賃の５０～１００％、年間更新料要確認）※契約者や条件によっては、内容が変更になる場合があります。,nan,有、20000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,nan,nan,nan,nan,2年,nan,巡回,nan,ＲＣ,nan,nan,地上4階建,4階部分,1977[S52]年5月,空家,即時　,都市ガス　 バス・トイレ別　 ガスコンロ設置可　 室内洗濯機置場　 バルコニー　 駐輪場　,閑静住宅街　,フルリノベーション物件,専任媒介,nan,"
",南
3.3,99303765,2022年12月05日,2022年12月19日,福岡市南区井尻１丁目7-4  mapを見る,グレイス井尻第2 ,西鉄天神大牟田線井尻駅 徒歩8分 駅までmap 鹿児島本線笹原駅 徒歩14分 駅までmap 西鉄天神大牟田線大橋駅 徒歩16分 駅までmap ,22.12㎡ / 約6.69坪,nan,1K,洋7, 2.8㎡,nan,nan,nan,無,nan,　,nan,nan,無,無,nan,無,nan,無,3000円,無,有 確認ください（全保連：月額合計100％ジェイリース：月額合計80％日本セーフティー：月額合計80％～100）※契約者や条件によっては、内容が変更になる場合があります。,nan,有、17000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,鍵交換代：1万6500円,nan,共益費：3000円 / 月シード24：840円 / 月口座振替手数料：400円 / 月,nan,1年,nan,巡回,nan,ＲＣ,nan,nan,地上5階建,5階部分,1990[H2]年3月,空家,即時　,エアコン　 給湯　 トイレ　 収納スペース　 洗濯機置場　 室内洗濯機置場　 フローリング　 照明器具付き　 バルコニー　 エレベーター　 オートロック　 宅配ボックス　 オール電化　,角部屋　 最上階　,退去時クリーニング：33000円,代理,nan,"
",南
3.8,97680863,2022年12月05日,2022年12月19日,福岡市南区和田３丁目19-3  mapを見る,御所アパート  2-3,和田3丁目バス停 徒歩4分 ,38㎡ / 約11.50坪,nan,2DK,ＤＫ7／和6／和6,nan,nan,三宅　距離550ｍ,三宅　距離1400ｍ,無,nan,　,nan,nan,無,1ヶ月,実費,無,nan,無,無,無,有 ふれんずサポート保証（保証料の支払いは初回のみ。）※契約者や条件によっては、内容が変更になる場合があります。,保証料20000円,有、19000円、2年、宅建ファミリー共済（例）※契約者や条件によっては、内容が変更になる場合があります。,無,鍵交換代：7700円,nan,nan,nan,2年,nan,nan,nan,木造,nan,nan,地上2階建,2階部分,1980[S55]年3月,空家,即時　,都市ガス　 給湯　 追焚機能　 バス・トイレ別　 シャワー　 バルコニー　,角部屋　,nan,専任媒介,nan,"
",南
6.6,99252826,2022年12月06日,2022年12月20日,福岡市南区大橋２丁目19-10  mapを見る,アルファレガロ大橋  701,西鉄天神大牟田線大橋駅 徒歩6分 駅までmap 西鉄天神大牟田線高宮駅 徒歩24分 駅までmap 西鉄天神大牟田線井尻駅 徒歩20分 駅までmap 西鉄大橋駅（西鉄バス）徒歩6分,26.12㎡ / 約7.90坪,nan,1K,洋7, 東,nan,nan,nan,空有　1万5000円,nan,　,nan,nan,1ヶ月,1ヶ月,nan,無,nan,5000円,nan,無,nan,nan,有、18000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,抗菌処理費：1万4000円,nan,nan,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上12階建,7階部分,2022[R4]年7月（新築）,空家,相談　,都市ガス　 エアコン　 追焚機能　 バス・トイレ別　 ＢＳ端子　 ＣＳ　 ＩＨクッキングヒーター　 洗面所　 洗面台　 室内洗濯機置場　 浴室乾燥機　 フローリング　 バルコニー　 エレベーター　 ＴＶモニタ付きインターホン　 宅配ボックス　 駐輪場　 24時間換気システム　,日当り良好　 角部屋　,nan,貸主,nan,"
",南
