家賃,物件番号,情報更新日,次回更新予定日,所在地,建物名,沿線・駅・交通,専有面積,専用庭面積,間取り,間取り内訳,バルコニー,サービスルーム数,小学校区,中学校区,駐車場,駐車場：形式,駐車場：状況,駐車場備考,駐車場敷金,敷金,礼金,精算方式,保証金,保証金償却,管理費,共益費,雑費,家賃保証会社,家賃保証・保証費用等,保険,更新料,その他一時金,施設費用,その他費用,賃貸借区分,契約期間,特優賃区分,管理員の勤務形態,敷地延長,建物構造,建物工法,最適用途,階建,階,築年月,現況,入居可能時期,設備,特記事項,備考,取引態様,担当者,担当者連絡先,市区
5.9,99318564,2022年12月05日,2022年12月19日,福岡市東区箱崎３丁目7-11  mapを見る,ヴェントゥーノ箱崎  203,鹿児島本線箱崎駅 徒歩5分 駅までmap 福岡市箱崎線箱崎九大前駅 徒歩8分 駅までmap 福岡市箱崎線貝塚駅 徒歩20分 駅までmap ,壁芯32.45㎡ / 約9.82坪,nan,1LDK,nan,nan,nan,nan,nan,空無　1万3200円,機械,　,nan,nan,無,2ヶ月,実費,無,nan,無,5000円,無,"有 日本セーフティー（保証会社更新料12,000円/1年毎）※契約者や条件によっては、内容が変更になる場合があります。","月額賃料総額50％　最低保証額20,000円",有、ライフフィールドエクスプレス（例）※契約者や条件によっては、内容が変更になる場合があります。,nan,鍵交換代：2万2000円消毒代：2万2000円事務手数料：1万1000円,nan,町費：400円 / 月引落手数料：660円 / 月火災保険+駆け付け：2000円 / 月更新事務手数料：1万1000円 / 年,nan,1年,nan,巡回,nan,ＲＣ,nan,nan,地上8階建,2階部分,2009[H21]年2月,居住中,相談　（12/18退去予定）,トイレ　 バス・トイレ別　 シャワー　 温水洗浄便座　 ＣＡＴＶ　 収納スペース　 システムキッチン　 ＩＨクッキングヒーター　 洗面所　 洗面台　 室内洗濯機置場　 フローリング　 バルコニー　 エレベーター　 オートロック　 ＴＶモニタ付きインターホン　 宅配ボックス　 駐輪場　 オール電化　 独立洗面脱衣所　 防犯カメラ　 防犯セキュリティ　 火災報知機　 全居室フローリング　 インターネット対応　 カードキー　 シューズボックス　 敷地内ゴミ置き場　,ペット不可　,★インターネット対応★☆敷金なし・礼金2カ月☆人気物件に空きました♪おしゃれな外観★鹿児島本線 箱崎駅まで徒歩5分♪♪駅が近く通勤・通学に便利◎近所にスーパー・コンビニもあるので住みやすいです！！オートロック・TVモニター付きインターホンが付いてますので防犯面も安心です！エレベーター付き☆バス・トイレ別☆人気物件ですのでお早めにお問合せ下さい！！お待ちしております♪♪,代理,（株）博多不動産管理,"
										TEL：092-588-3600
",東
3.5,99305507,2022年12月05日,2022年12月19日,福岡市東区香住ヶ丘４丁目2-26  mapを見る,COZY　PLACEかすみ  402,西日本鉄道貝塚線香椎花園前駅 徒歩6分 駅までmap 西日本鉄道貝塚線唐の原駅 徒歩10分 駅までmap 鹿児島本線九産大前駅 徒歩10分 駅までmap ,壁芯18㎡ / 約5.45坪,nan,ワンルーム,nan,nan,nan,nan,nan,空無,nan,　,nan,nan,無,無,実費,無,nan,無,3000円,無,有 日本セーフティ※契約者や条件によっては、内容が変更になる場合があります。,nan,有、16000円、2年、SBI日本少額短期保険（例）※契約者や条件によっては、内容が変更になる場合があります。,旧賃料11000円 ,nan,nan,町費：500円 / 月,nan,2年,nan,巡回,nan,ＲＣ,nan,nan,地上4階建,4階部分,1987[S62]年2月,空家,相談　,プロパンガス　 エアコン　 給湯　 トイレ　 バス・トイレ別　 シャワー　 収納スペース　 ガスコンロ設置可　 室内洗濯機置場　 ロフト　 フローリング　 駐輪場　,ペット相談可　 小型犬可　 猫可　 最上階　,小型犬、ネコ可、契約条件変更あり,一般媒介,nan,"
",東
5.7,99300222,2022年12月05日,2022年12月17日,福岡市東区三苫６丁目1-1  mapを見る,マリッチ三苫ビル  201,西日本鉄道貝塚線三苫駅 徒歩7分 駅までmap 香椎線奈多駅 徒歩25分 駅までmap 香椎線和白駅 徒歩23分 駅までmap ,壁芯56.51㎡ / 約17.09坪,nan,3DK,洋6／洋6／洋5.7／ＤＫ5.6, 東,nan,福岡市立三苫小学校　距離759ｍ,福岡市立和白中学校　距離835ｍ,空有　5500円　駐車場２台分,自走（平置きも含む）,【 屋根状況　屋根なし 】　,"5,500円/1台となります。敷地内2台駐車可能です。",nan,無,1ヶ月 / 5.7万円,実費,無,nan,無,3000円,500円,有 アークシステムテクノロジーズ株式会社※契約者や条件によっては、内容が変更になる場合があります。,67.5％～79.5％,有、22000円、2年、新ハトマーク補償（例）※契約者や条件によっては、内容が変更になる場合があります。,無,クリーニング費：5万5000円鍵交換費：1万8700円,nan,nan,定期借家,10年,nan,巡回,nan,鉄骨造,nan,nan,地上3階建,2階部分,1992[H4]年9月,空家,即時　,プロパンガス　 エアコン　 給湯　 トイレ　 バス・トイレ別　 シャワー　 ＣＡＴＶ　 収納スペース　 シャンプードレッサー　 室内洗濯機置場　 フローリング　 バルコニー　 駐輪場　 24時間換気システム　 ２口コンロ　 独立洗面脱衣所　 火災報知機　 全居室フローリング　 インターネット対応　 玄関収納　 シューズボックス　 天袋　 押入れ　 敷地内ゴミ置き場　,ペット相談可　 小型犬可　 猫可　 二人入居可　 角部屋　 子供可　,久しぶりに空き予定出ました！11月22日退去完了、内覧可。久しぶりに空き予定出ました！☆12月4日入居開始可能予定☆目の前には「にしてつストア」、「マルショク」とスーパーが立ち並び、隣地には「JA農協」、「福岡銀行」、その隣には「セブンイレブン」と生活関連施設が充実しています。また「にしてつストア」敷地内には「西日本シティ銀行」のATMもあります。幼稚園・保育園・小中学校も徒歩10分圏内、西鉄貝塚戦『三苫』駅まで徒歩約6分と、どの世代にも不便なくお住まいいただける立地です。定期借家の期間は５年又は１０年でご選択いただけます。ペット飼育についてはご相談お受け致します。ペットの内容により、賃料、敷金、礼金の算定を行います。駐輪場２台分確保できます。,貸主,鶴﨑,"
",東
7.4,99308953,2022年12月05日,2022年12月19日,福岡市東区千早２丁目28-34  mapを見る,リンブラン  204,鹿児島本線千早駅 徒歩9分 駅までmap ,壁芯44.25㎡ / 約13.39坪,nan,1LDK,ＬＤＫ10.9／洋7.3,nan,nan,福岡市立千早小学校　距離715ｍ,福岡市立香椎第1中学校　距離1230ｍ,空有　1万1000円,機械,【 屋根状況　屋根なし 】　,※敷地内駐車場は台数に限りあり、先着順での受付となります。,nan,1ヶ月 / 7.4万円,2ヶ月 / 14.8万円,実費,無,nan,無,nan,無,有 株式会社オリコフォレントインシュア※契約者や条件によっては、内容が変更になる場合があります。,初回：賃料等月額費用総額の50％　月額保証料：1％非課税,有、17000円、2年、エイ・ワン少額短期保険株式会社（例）※契約者や条件によっては、内容が変更になる場合があります。,無,鍵交換代（契約時）：1万6500円,nan,nan,nan,2年,nan,巡回,nan,ＲＣ,nan,nan,地上7階建,2階部分,2005[H17]年6月,居住中,相談　,都市ガス　 エアコン　 給湯　 トイレ　 バス・トイレ別　 シャワー　 温水洗浄便座　 ＣＡＴＶ　 収納スペース　 システムキッチン　 洗面台　 室内洗濯機置場　 フローリング　 バルコニー　 エレベーター　 オートロック　 宅配ボックス　 駐輪場　 インターネット使い放題　,角部屋　,nan,代理,藤井,"
										TEL：092-661-1626
",東
7.1,98406374,2022年12月06日,2022年12月20日,福岡市東区箱崎１丁目６－１６  mapを見る,Ａｄｅｎ箱崎駅前  1103,鹿児島本線箱崎駅 徒歩1分 箱崎駅西口バス停 徒歩1分 駅までmap 福岡市箱崎線箱崎九大前駅 徒歩12分 駅までmap ,37.05㎡ / 約11.21坪,nan,1LDK,ＬＤＫ9.4／洋5, 西,nan,nan,nan,空有　1万2100円,nan,　,nan,1万1000円,無,無,nan,無,nan,無,5000円,無,nan,nan,有、20000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,nan,nan,nan,nan,2年,nan,nan,nan,ＳＲＣ,nan,nan,地上15階建,11階部分,2008[H20]年2月,居住中,相談　,プロパンガス　 電気　 上水道　 下水道　 エアコン　 給湯　 トイレ　 バス・トイレ別　 シャワー　 ＢＳ端子　 ＣＳ　 ＩＨクッキングヒーター　 シャンプードレッサー　 室内洗濯機置場　 フローリング　 照明器具付き　 エレベーター　 オートロック　 ＴＶモニタ付きインターホン　 宅配ボックス　 駐輪場　 インターネット使い放題　 独立洗面脱衣所　 防犯カメラ　,nan,駐車場の空きについては要確認,専任媒介,nan,"
",東
2.9,98954259,2022年12月06日,2022年12月20日,福岡市東区香椎駅東２丁目１８－２３  mapを見る,エルボン香椎Ａ棟  201,鹿児島本線香椎駅 徒歩5分 九州高校バス停 徒歩8分 駅までmap 西日本鉄道貝塚線西鉄香椎駅 徒歩13分 駅までmap ,23.8㎡ / 約7.20坪,nan,ワンルーム,洋8, 南西,nan,nan,nan,空有,nan,　,nan,nan,無,無,nan,無,nan,無,3000円,無,nan,nan,有、18000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,nan,nan,nan,定期借家,7年3ヶ月,nan,nan,nan,木造,nan,nan,地上2階建,2階部分,1997[H9]年2月,居住中,相談　,プロパンガス　 電気　 上水道　 エアコン　 シャワー　 ＣＡＴＶ　 ＢＳ端子　 洗面台　 ロフト　 フローリング　 駐輪場　 インターネット使い放題　,nan,JR香椎駅徒歩5分、西鉄香椎徒歩13分で通勤や通学に便利です。駐車場２台契約も可能です。（要問合せ）閑静な住宅街で生活しやすいです。駐車場の空きについては要確認,専任媒介,nan,"
",東
5.9,99307920,2022年12月06日,2022年12月20日,福岡市東区香椎６丁目１５－３２  mapを見る,ファミール香椎Ⅱ  １０２,香椎線舞松原駅 徒歩10分 駅までmap ,64.06㎡ / 約19.38坪,nan,3LDK,和 6･6　洋 6.2　LDK 12, 南東,nan,nan,nan,空有　5000円,nan,　,nan,nan,無,1ヶ月,nan,無,nan,無,nan,500円,nan,nan,有、20500円、2年、（例）宅建ファミリー共済（例）※契約者や条件によっては、内容が変更になる場合があります。,無,nan,nan,nan,nan,2年,nan,nan,nan,ＲＣ,nan,nan,地上3階建,1階部分,1989[H1]年4月,空家,相談　,プロパンガス　 給湯　 バス・トイレ別　 シャワー　 ＣＡＴＶ　 収納スペース　 ガスコンロ設置可　 洗面所　 洗面台　 室内洗濯機置場　 フローリング　 バルコニー　 専用庭　 ＴＶモニタ付きインターホン　 駐輪場　,閑静住宅街　 外観タイル張り　,◆日当り良好◆広い専用庭◆　※駐車場２台目要確認★ウォシュレット・エアコン・照明…サービス設置,代理,nan,"
",東
3.8,97913542,2022年12月06日,2022年12月20日,福岡市東区馬出４丁目２－２５  mapを見る,ミム・ウェルス箱崎Ｂ  203,福岡市箱崎線箱崎宮前駅 徒歩5分 浜松町バス停 徒歩4分 駅までmap 鹿児島本線吉塚駅 徒歩12分 駅までmap ,21.78㎡ / 約6.59坪,nan,1K,洋7.1／Ｋ3, 南,nan,nan,nan,空有　7700円,nan,　,nan,nan,無,無,nan,無,nan,無,3000円,無,nan,nan,有、18000円、2年（例）※契約者や条件によっては、内容が変更になる場合があります。,無,nan,nan,nan,nan,2年,nan,nan,nan,鉄骨造,nan,nan,地上3階建,2階部分,1997[H9]年3月,居住中,相談　,都市ガス　 電気　 上水道　 エアコン　 シャワー　 ＣＡＴＶ　 ＢＳ端子　 洗面台　 室内洗濯機置場　 フローリング　,南向き　,駐車場の空きについては要確認,専任媒介,nan,"
",東
26.0,99264548,2022年12月06日,2022年12月20日,福岡市東区香椎照葉７丁目5-3  mapを見る,照葉ザ・タワー  ,香椎線香椎駅 徒歩36分 照葉北小学校前バス停 徒歩4分 駅までmap 西日本鉄道貝塚線香椎宮前駅 徒歩38分 駅までmap 鹿児島本線千早駅 徒歩43分 駅までmap ,73.42㎡ / 約22.21坪,nan,3LDK,nan, 南 13.03㎡,nan,nan,nan,空有　駐車場1台無料,nan,　,nan,nan,無,2ヶ月,nan,無,nan,無,nan,無,有 オリコフォレントインシュア 初回保証料50％　更新料10、000円/1年毎※契約者や条件によっては、内容が変更になる場合があります。,nan,有、12500円、1年、少額短期(地震なし)個人（例）※契約者や条件によっては、内容が変更になる場合があります。,無,消毒代（契約時）：1万5400円,nan,ライフサポート（月額）：800円 / 月集金手数料（月額）：220円 / 月バイク置場利用料（月額）：1500円 / 月,定期借家,10年,nan,nan,nan,ＲＣ,nan,nan,地上42階建,28階部分,2022[R4]年1月（新築）,空家,即時　,都市ガス　 電気　 上水道　 下水道　 床暖房　 給湯　 追焚機能　 トイレ　 バス・トイレ別　 温水洗浄便座　 ＢＳ端子　 ＣＳ　 ウォークインクローゼット　 システムキッチン　 カウンターキッチン　 洗面台　 シャンプードレッサー　 室内洗濯機置場　 浴室乾燥機　 フローリング　 複層ガラス　 バルコニー　 エレベーター　 オートロック　 ＴＶモニタ付きインターホン　 宅配ボックス　 駐輪場　 24時間換気システム　 バイク置場(屋外）　 インターネット使い放題　 独立洗面脱衣所　 防犯カメラ　,ペット相談可　 小型犬可　 猫可　 日当り良好　 分譲タイプ　 南向き　,保証会社初回保証料（契約時）50％ / 各フロアーに24時間出せるゴミ置き場・トランクルームがあり、スタディールーム、スカイラウンジ、キッズルーム、ゲストルーム等、共用部にも魅力が溢れています。 / ■1年以内の解約は家賃1ケ月分の違約金有■退去時は故意過失請求の実費精算 ■楽器不可 ■ペット飼育相談可(小型犬or猫、1匹のみ・礼金1ヶ月分UP) / コンロ３口以上,代理,nan,"
",東
6.4,99272903,2022年12月05日,2022年12月19日,福岡市東区香椎駅東３丁目  mapを見る,FAMILY　STAGE　香椎駅東  103,鹿児島本線香椎駅 徒歩14分 駅までmap 香椎線香椎駅 徒歩16分 駅までmap 西日本鉄道貝塚線西鉄香椎駅 徒歩15分 駅までmap ,37.27㎡ / 約11.27坪,nan,1LDK,ＬＤＫ10.4／洋4.6／ロフト8.5, 西,nan,福岡市立香椎下原小学校　距離953ｍ,福岡市立香椎第3中学校　距離1388ｍ,無,nan,　,nan,nan,無,2ヶ月,実費,無,nan,無,4000円,無,"有 オリコフォレントインシュア（支払委託手数料：月額賃料等総額の1.2％　更新保証料：1年毎/10,000円）※契約者や条件によっては、内容が変更になる場合があります。",初回保証料：月額賃料等総額の50％,有、17000円、2年、東京海上ウエスト少額短期保険（例）※契約者や条件によっては、内容が変更になる場合があります。,無,鍵交換代：2万7500円防虫施工代：1万1000円,nan,町費：100円 / 月,nan,2年,nan,nan,nan,木造,nan,nan,地上2階建,1階部分,2019[H31]年3月,空家,即時　,プロパンガス　 エアコン　 給湯　 トイレ　 バス・トイレ別　 シャワー　 温水洗浄便座　 ウォークインクローゼット　 システムキッチン　 洗面台　 室内洗濯機置場　 浴室乾燥機　 ロフト　 フローリング　 照明器具付き　 バルコニー　 オートロック　 ＴＶモニタ付きインターホン　 宅配ボックス　 駐輪場　 ２口コンロ　 インターネット使い放題　 防犯カメラ　 火災報知機　 全居室フローリング　 インターネット対応　 玄関収納　 シューズボックス　,ペット不可　,広いロフト！デザイナーズ物件です！インターネット使用料無料、Wi-Fi使えます。浴室乾燥機付きなので雨の日も洗濯物が乾きますね。働く人のミカタです(*^^)v,代理,nan,"
",東
3.2,99274248,2022年12月05日,2022年12月19日,福岡市東区筥松４丁目10-2  mapを見る,シバタビルディング  306,西日本鉄道貝塚線貝塚駅 徒歩9分 駅までmap 福岡市箱崎線貝塚駅 徒歩8分 駅までmap 西日本鉄道貝塚線名島駅 徒歩22分 駅までmap ,23㎡ / 約6.96坪,nan,1K,洋8,nan,nan,nan,nan,空有　5500円,nan,　,nan,nan,無,無,nan,無,nan,3000円,nan,無,nan,nan,有※契約者や条件によっては、内容が変更になる場合があります。,nan,nan,nan,保険：1000円 / 月安心サポート：880円 / 月町費：300円 / 月,nan,2年,nan,nan,nan,鉄骨造,nan,nan,地上3階建,3階部分,1997[H9]年1月,空家,相談　,都市ガス　 エアコン　 給湯　 トイレ　 バス・トイレ別　 シャワー　 温水洗浄便座　 収納スペース　 洗濯機置場　 室内洗濯機置場　 フローリング　 バルコニー　 敷地内ゴミ置き場　,最上階　,退去時清掃代として18000円(税別）を申し受けるものとする,一般媒介,nan,"
",東
